system:index,GEM_plot_code,long,LAI,plot_name,region_name,site,.geo,date
2_2006_10_16_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-10-16
2_2006_10_20_165,ANK-03,-2.65,1.3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-10-20
2_2006_10_28_165,ANK-03,-2.65,3.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-10-28
2_2006_11_09_165,ANK-03,-2.65,4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-11-09
2_2006_11_21_164,ANK-01,-2.65,2.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-11-21
2_2006_11_25_166,BOB-01,-1.338918,2.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-11-25
2_2006_11_29_164,ANK-01,-2.65,2,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-11-29
2_2006_12_07_165,ANK-03,-2.65,3.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-12-07
2_2006_12_07_166,BOB-01,-1.338918,4.800000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-07
2_2006_12_11_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-11
2_2006_12_19_164,ANK-01,-2.65,4.6000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2006-12-19
2_2006_12_19_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2006-12-19
2_2006_12_19_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-19
2_2006_12_23_166,BOB-01,-1.338918,4.4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-23
2_2006_12_27_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2006-12-27
2_2007_01_05_166,BOB-01,-1.338918,1.4000000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-05
2_2007_01_13_166,BOB-01,-1.338918,3.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-13
2_2007_01_21_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-01-21
2_2007_01_21_166,BOB-01,-1.338918,2.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-01-21
2_2007_02_02_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-02-02
2_2007_03_10_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-03-10
2_2007_03_18_166,BOB-01,-1.338918,3.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-03-18
2_2007_03_30_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-03-30
2_2007_04_07_165,ANK-03,-2.65,4.3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-04-07
2_2007_05_05_165,ANK-03,-2.65,3.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-05-05
2_2007_06_06_165,ANK-03,-2.65,4,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-06-06
2_2007_07_24_166,BOB-01,-1.338918,2.8000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-07-24
2_2007_07_28_164,ANK-01,-2.65,1.9000000000000001,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2007-07-28
2_2007_11_17_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-11-17
2_2007_11_25_165,ANK-03,-2.65,3.2,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-11-25
2_2007_11_29_166,BOB-01,-1.338918,3.8000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-11-29
2_2007_12_03_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-12-03
2_2007_12_07_165,ANK-03,-2.65,1.7000000000000002,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-12-07
2_2007_12_15_166,BOB-01,-1.338918,3.1,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-12-15
2_2007_12_23_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-12-23
2_2007_12_23_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2007-12-23
2_2007_12_31_164,ANK-01,-2.65,2.9000000000000004,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2007-12-31
2_2007_12_31_165,ANK-03,-2.65,5.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2007-12-31
2_2008_01_01_164,ANK-01,-2.65,3.4000000000000004,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-01-01
2_2008_01_01_165,ANK-03,-2.65,5.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-01-01
2_2008_01_05_164,ANK-01,-2.65,4.9,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-01-05
2_2008_01_05_165,ANK-03,-2.65,3.7,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-01-05
2_2008_01_05_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-05
2_2008_01_09_164,ANK-01,-2.65,4.4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-01-09
2_2008_01_09_165,ANK-03,-2.65,3,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-01-09
2_2008_01_09_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-09
2_2008_01_13_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-13
2_2008_01_17_166,BOB-01,-1.338918,2.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-17
2_2008_01_21_166,BOB-01,-1.338918,5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-21
2_2008_01_25_164,ANK-01,-2.65,3.3000000000000003,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-01-25
2_2008_01_25_165,ANK-03,-2.65,5.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-01-25
2_2008_01_25_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-25
2_2008_01_29_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-01-29
2_2008_01_29_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-01-29
2_2008_02_02_166,BOB-01,-1.338918,1.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-02-02
2_2008_02_10_164,ANK-01,-2.65,1.4000000000000001,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-02-10
2_2008_02_14_166,BOB-01,-1.338918,1.9000000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-02-14
2_2008_03_21_164,ANK-01,-2.65,2.6,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-03-21
2_2008_09_13_166,BOB-01,-1.338918,1.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-09-13
2_2008_10_11_165,ANK-03,-2.65,1.2000000000000002,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-10-11
2_2008_10_23_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-10-23
2_2008_11_08_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-11-08
2_2008_11_20_165,ANK-03,-2.65,4.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-11-20
2_2008_11_24_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-11-24
2_2008_11_28_165,ANK-03,-2.65,2.4000000000000004,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-11-28
2_2008_12_06_165,ANK-03,-2.65,4.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2008-12-06
2_2008_12_10_164,ANK-01,-2.65,4,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2008-12-10
2_2008_12_14_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-12-14
2_2008_12_18_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-12-18
2_2008_12_22_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-12-22
2_2008_12_26_166,BOB-01,-1.338918,3.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2008-12-26
2_2009_01_01_166,BOB-01,-1.338918,1.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-01
2_2009_01_05_166,BOB-01,-1.338918,1.4000000000000001,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-05
2_2009_01_09_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-09
2_2009_01_13_165,ANK-03,-2.65,5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-01-13
2_2009_01_13_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-13
2_2009_01_17_166,BOB-01,-1.338918,2.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-17
2_2009_01_21_164,ANK-01,-2.65,3.4000000000000004,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-01-21
2_2009_01_21_166,BOB-01,-1.338918,1.6,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-21
2_2009_01_25_165,ANK-03,-2.65,4.6000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-01-25
2_2009_01_25_166,BOB-01,-1.338918,4.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-25
2_2009_01_29_166,BOB-01,-1.338918,2.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-01-29
2_2009_02_10_164,ANK-01,-2.65,4.9,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-02-10
2_2009_03_06_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-03-06
2_2009_03_10_166,BOB-01,-1.338918,4.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-03-10
2_2009_04_11_166,BOB-01,-1.338918,4.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-04-11
2_2009_06_06_165,ANK-03,-2.65,2.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-06-06
2_2009_06_22_164,ANK-01,-2.65,4.7,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-06-22
2_2009_08_01_164,ANK-01,-2.65,4.6000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-08-01
2_2009_10_08_166,BOB-01,-1.338918,4.7,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-10-08
2_2009_11_09_164,ANK-01,-2.65,4.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-11-09
2_2009_11_09_166,BOB-01,-1.338918,3.8000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-11-09
2_2009_11_13_165,ANK-03,-2.65,1.9000000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-11-13
2_2009_11_17_164,ANK-01,-2.65,1.5,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-11-17
2_2009_12_03_166,BOB-01,-1.338918,3.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-12-03
2_2009_12_11_165,ANK-03,-2.65,4.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-12-11
2_2009_12_11_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-12-11
2_2009_12_19_165,ANK-03,-2.65,4.800000000000001,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-12-19
2_2009_12_23_165,ANK-03,-2.65,2.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-12-23
2_2009_12_27_164,ANK-01,-2.65,4.6000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2009-12-27
2_2009_12_27_165,ANK-03,-2.65,3.4000000000000004,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2009-12-27
2_2009_12_31_166,BOB-01,-1.338918,4.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2009-12-31
2_2010_01_01_166,BOB-01,-1.338918,4.5,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-01
2_2010_01_05_166,BOB-01,-1.338918,3.9000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-05
2_2010_01_09_166,BOB-01,-1.338918,4.4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-09
2_2010_01_13_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-13
2_2010_01_21_164,ANK-01,-2.65,4.7,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2010-01-21
2_2010_01_21_165,ANK-03,-2.65,1.1,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2010-01-21
2_2010_01_21_166,BOB-01,-1.338918,4,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-21
2_2010_01_25_166,BOB-01,-1.338918,5.1000000000000005,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-25
2_2010_01_29_166,BOB-01,-1.338918,3.4000000000000004,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-01-29
2_2010_02_02_164,ANK-01,-2.65,5.1000000000000005,Ankasa_Plot_1,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.21]}",2010-02-02
2_2010_02_02_165,ANK-03,-2.65,1.5,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2010-02-02
2_2010_02_06_165,ANK-03,-2.65,4.1000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2010-02-06
2_2010_02_06_166,BOB-01,-1.338918,4.2,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-02-06
2_2010_02_10_165,ANK-03,-2.65,4.2,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2010-02-10
2_2010_02_10_166,BOB-01,-1.338918,3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-02-10
2_2010_02_18_166,BOB-01,-1.338918,3.3000000000000003,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-02-18
2_2010_03_14_166,BOB-01,-1.338918,4.3,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-03-14
2_2010_04_07_166,BOB-01,-1.338918,4.9,Bobiri_Plot_1_,Bobiri,BOB,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-1.338918,6.691043]}",2010-04-07
2_2010_08_05_165,ANK-03,-2.65,4.6000000000000005,Ankasa_Plot_3,Ankasa National Park,ANK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-2.65,5.25]}",2010-08-05
